receiver_SN,SyncTime,Id
461211,2018-04-04 17:29:44.208370,46903
461215,2018-04-04 17:29:45.344283,46903
461214,2018-04-04 17:29:45.363918,46903
461218,2018-04-04 17:29:46.483141,46903
461218,2018-04-04 17:29:49.925362,46903
461215,2018-04-04 17:29:51.025434,46903
461218,2018-04-04 17:29:51.037393,46903
461214,2018-04-04 17:29:51.045046,46903
461210,2018-04-04 17:29:51.054283,46903
461209,2018-04-04 17:29:51.079337,46903
461059,2018-04-04 17:29:51.092926,46903
461218,2018-04-04 17:29:52.161480,46903
461209,2018-04-04 17:29:52.203230,46903
461059,2018-04-04 17:29:52.216827,46903
461215,2018-04-04 17:29:53.297302,46903
461218,2018-04-04 17:29:53.309722,46903
461214,2018-04-04 17:29:53.316993,46903
461210,2018-04-04 17:29:53.326403,46903
461207,2018-04-04 17:29:53.351303,46903
461209,2018-04-04 17:29:53.351398,46903
461059,2018-04-04 17:29:53.364929,46903
461211,2018-04-04 17:29:53.368816,46903
461210,2018-04-04 17:29:54.534514,46903
461209,2018-04-04 17:29:54.559397,46903
461059,2018-04-04 17:29:54.572967,46903
461211,2018-04-04 17:29:54.576839,46903
461218,2018-04-04 17:29:55.653749,46903
461218,2018-04-04 17:30:03.057225,46903
461218,2018-04-04 17:30:04.325186,46903
461215,2018-04-04 17:30:28.049685,46903
461218,2018-04-04 17:30:28.052597,46903
461210,2018-04-04 17:30:28.073459,46903
461215,2018-04-04 17:31:37.077418,46903
461218,2018-04-04 17:31:55.184318,46903
461215,2018-04-04 17:31:59.902394,46903
461207,2018-04-04 17:32:11.906569,46903
461207,2018-04-04 17:32:13.138466,46903
461207,2018-04-04 17:32:18.065854,46903
461210,2018-04-04 17:32:19.190986,46903
461207,2018-04-04 17:32:19.225867,46903
461059,2018-04-04 17:32:19.233154,46903
461215,2018-04-04 17:32:22.603499,46903
461214,2018-04-04 17:32:22.616588,46903
461214,2018-04-04 17:32:24.996720,46903
461215,2018-04-04 17:32:30.963986,46903
461207,2018-04-04 17:32:31.005286,46903
461059,2018-04-04 17:32:33.404296,46903
461207,2018-04-04 17:32:41.685849,46903
461059,2018-04-04 17:32:41.691192,46903
461214,2018-04-04 17:32:42.890515,46903
461207,2018-04-04 17:32:42.917959,46903
461059,2018-04-04 17:32:42.923156,46903
461210,2018-04-04 17:32:48.728306,46903
461059,2018-04-04 17:32:48.770568,46903
461059,2018-04-04 17:32:49.930541,46903
461059,2018-04-04 17:32:52.298507,46903
461059,2018-04-04 17:32:53.506271,46903
461214,2018-04-04 17:32:55.755234,46903
461059,2018-04-04 17:32:59.485565,46903
461214,2018-04-04 17:33:00.730340,46903
461214,2018-04-04 17:33:05.586198,46903
461207,2018-04-04 17:33:24.164374,46903
461210,2018-04-04 17:33:25.384935,46903
461214,2018-04-04 17:33:26.613540,46903
461059,2018-04-04 17:33:26.647232,46903
461210,2018-04-04 17:33:27.753079,46903
461214,2018-04-04 17:33:27.761469,46903
461207,2018-04-04 17:33:27.788287,46903
461059,2018-04-04 17:33:27.795272,46903
461210,2018-04-04 17:33:30.060935,46903
461207,2018-04-04 17:33:30.096014,46903
461059,2018-04-04 17:33:30.103118,46903
461075,2018-04-04 17:33:30.120141,46903
461210,2018-04-04 17:33:31.209034,46903
461059,2018-04-04 17:33:31.251281,46903
461210,2018-04-04 17:33:32.404986,46903
461209,2018-04-04 17:33:32.431932,46903
461059,2018-04-04 17:33:32.447204,46903
461210,2018-04-04 17:33:38.396245,46903
461215,2018-04-04 17:33:40.908416,46903
461209,2018-04-04 17:33:40.935135,46903
461209,2018-04-04 17:33:42.131094,46903
461059,2018-04-04 17:33:42.146316,46903
461210,2018-04-04 17:33:43.204003,46903
461209,2018-04-04 17:33:43.231045,46903
461059,2018-04-04 17:33:43.246261,46903
461209,2018-04-04 17:33:44.331027,46903
461059,2018-04-04 17:33:44.346237,46903
461209,2018-04-04 17:33:45.431038,46903
461209,2018-04-04 17:33:53.934286,46903
461209,2018-04-04 17:33:55.142147,46903
461059,2018-04-04 17:33:55.157379,46903
461209,2018-04-04 17:33:57.461968,46903
461059,2018-04-04 17:33:57.477142,46903
461059,2018-04-04 17:33:58.745071,46903
461208,2018-04-04 17:33:58.775497,46903
461209,2018-04-04 17:33:59.985907,46903
461210,2018-04-04 17:34:01.190949,46903
461209,2018-04-04 17:34:01.217985,46903
461210,2018-04-04 17:34:02.362928,46903
461059,2018-04-04 17:34:02.405136,46903
461210,2018-04-04 17:34:03.618876,46903
461215,2018-04-04 17:34:03.620279,46903
461209,2018-04-04 17:34:03.646006,46903
461208,2018-04-04 17:34:03.691590,46903
461210,2018-04-04 17:34:04.850929,46903
461209,2018-04-04 17:34:04.878054,46903
461059,2018-04-04 17:34:04.893157,46903
461075,2018-04-04 17:34:04.909964,46903
461208,2018-04-04 17:34:04.923661,46903
461209,2018-04-04 17:34:06.050011,46903
461208,2018-04-04 17:34:06.095612,46903
461209,2018-04-04 17:34:07.305922,46903
461208,2018-04-04 17:34:07.351517,46903
461209,2018-04-04 17:34:10.990435,46903
461059,2018-04-04 17:34:12.248825,46903
461059,2018-04-04 17:34:13.456970,46903
461218,2018-04-04 17:34:14.535210,46903
461218,2018-04-04 17:34:15.719812,46903
461218,2018-04-04 17:34:16.987986,46903
461210,2018-04-04 17:34:17.002270,46903
461218,2018-04-04 17:34:18.231960,46903
461218,2018-04-04 17:34:19.428112,46903
461218,2018-04-04 17:34:21.676438,46903
461218,2018-04-04 17:34:22.861025,46903
461218,2018-04-04 17:34:29.070515,46903
461218,2018-04-04 17:34:30.314870,46903
461218,2018-04-04 17:34:39.704606,46903
461218,2018-04-04 17:34:41.953038,46903
461209,2018-04-04 17:34:47.918939,46903
461209,2018-04-04 17:34:49.174896,46903
461059,2018-04-04 17:34:49.190170,46903
461210,2018-04-04 17:34:50.368043,46903
461209,2018-04-04 17:34:50.394996,46903
461207,2018-04-04 17:34:50.403703,46903
461059,2018-04-04 17:34:50.410247,46903
461075,2018-04-04 17:34:50.427264,46903
461210,2018-04-04 17:34:51.516188,46903
461207,2018-04-04 17:34:51.551785,46903
461075,2018-04-04 17:34:51.575386,46903
461210,2018-04-04 17:34:52.724010,46903
461207,2018-04-04 17:34:52.759648,46903
461059,2018-04-04 17:34:52.766235,46903
461075,2018-04-04 17:34:52.783245,46903
461206,2018-04-04 17:34:52.799551,46903
461209,2018-04-04 17:34:53.874994,46903
461059,2018-04-04 17:34:53.890243,46903
461210,2018-04-04 17:34:55.008078,46903
461209,2018-04-04 17:34:55.035035,46903
461059,2018-04-04 17:34:55.050292,46903
461209,2018-04-04 17:34:56.267157,46903
461059,2018-04-04 17:34:56.282379,46903
461208,2018-04-04 17:34:56.312746,46903
461210,2018-04-04 17:34:57.412217,46903
461215,2018-04-04 17:34:57.422374,46903
461209,2018-04-04 17:34:57.439221,46903
461207,2018-04-04 17:34:57.447597,46903
461059,2018-04-04 17:34:57.454452,46903
461075,2018-04-04 17:34:57.471391,46903
461208,2018-04-04 17:34:57.484805,46903
461210,2018-04-04 17:34:58.668333,46903
461214,2018-04-04 17:34:58.679809,46903
461209,2018-04-04 17:34:58.695317,46903
461207,2018-04-04 17:34:58.703587,46903
461059,2018-04-04 17:34:58.710525,46903
461208,2018-04-04 17:34:58.740908,46903
461210,2018-04-04 17:34:59.900478,46903
461214,2018-04-04 17:34:59.911905,46903
461209,2018-04-04 17:34:59.927485,46903
461207,2018-04-04 17:34:59.935698,46903
461059,2018-04-04 17:34:59.942733,46903
461075,2018-04-04 17:34:59.959635,46903
461208,2018-04-04 17:34:59.973101,46903
461215,2018-04-04 17:35:01.094137,46903
461214,2018-04-04 17:35:01.095906,46903
461209,2018-04-04 17:35:01.111680,46903
461207,2018-04-04 17:35:01.119850,46903
461059,2018-04-04 17:35:01.126907,46903
461208,2018-04-04 17:35:01.157305,46903
461215,2018-04-04 17:35:02.374098,46903
461214,2018-04-04 17:35:02.375960,46903
461207,2018-04-04 17:35:02.399994,46903
461210,2018-04-04 17:35:03.633502,46903
461215,2018-04-04 17:35:03.642081,46903
461209,2018-04-04 17:35:03.660491,46903
461218,2018-04-04 17:35:04.872109,46903
461215,2018-04-04 17:35:04.886276,46903
461215,2018-04-04 17:35:06.082329,46903
461214,2018-04-04 17:35:06.084515,46903
461215,2018-04-04 17:35:07.182451,46903
461215,2018-04-04 17:35:08.282635,46903
461214,2018-04-04 17:35:08.284883,46903
461214,2018-04-04 17:35:10.485298,46903
461209,2018-04-04 17:35:10.501544,46903
461218,2018-04-04 17:35:11.568151,46903
461214,2018-04-04 17:35:12.697737,46903
461059,2018-04-04 17:35:12.729156,46903
461215,2018-04-04 17:35:13.831249,46903
461214,2018-04-04 17:35:13.833885,46903
461215,2018-04-04 17:35:15.003391,46903
461215,2018-04-04 17:35:16.247601,46903
461207,2018-04-04 17:35:16.274832,46903
461218,2018-04-04 17:35:17.428037,46903
461215,2018-04-04 17:35:17.443715,46903
461218,2018-04-04 17:35:18.539902,46903
461215,2018-04-04 17:35:18.555922,46903
461218,2018-04-04 17:35:19.663897,46903
461215,2018-04-04 17:35:20.840364,46903
461214,2018-04-04 17:35:20.843131,46903
461214,2018-04-04 17:35:22.063478,46903
461215,2018-04-04 17:35:23.220874,46903
461214,2018-04-04 17:35:23.223706,46903
461215,2018-04-04 17:35:24.441128,46903
461215,2018-04-04 17:35:25.601338,46903
461214,2018-04-04 17:35:25.604310,46903
461207,2018-04-04 17:35:25.628344,46903
461215,2018-04-04 17:35:26.821592,46903
461207,2018-04-04 17:35:26.848691,46903
461218,2018-04-04 17:35:27.953380,46903
461215,2018-04-04 17:35:27.969795,46903
461214,2018-04-04 17:35:27.972738,46903
461215,2018-04-04 17:35:29.177780,46903
461215,2018-04-04 17:35:30.301828,46903
461214,2018-04-04 17:35:30.304851,46903
461059,2018-04-04 17:35:30.335769,46903
461215,2018-04-04 17:35:33.650167,46903
461218,2018-04-04 17:35:34.757651,46903
461215,2018-04-04 17:35:34.774169,46903
461214,2018-04-04 17:35:34.777319,46903
461215,2018-04-04 17:35:35.922356,46903
461209,2018-04-04 17:35:35.941342,46903
461207,2018-04-04 17:35:35.949855,46903
461075,2018-04-04 17:35:35.973599,46903
461210,2018-04-04 17:35:37.110404,46903
461214,2018-04-04 17:35:37.121670,46903
461207,2018-04-04 17:35:37.145908,46903
461059,2018-04-04 17:35:37.152694,46903
461207,2018-04-04 17:35:38.246062,46903
461214,2018-04-04 17:35:39.321885,46903
461207,2018-04-04 17:35:39.346215,46903
461215,2018-04-04 17:35:40.430601,46903
461215,2018-04-04 17:35:41.554664,46903
461215,2018-04-04 17:35:42.714875,46903
461214,2018-04-04 17:35:42.718186,46903
461215,2018-04-04 17:35:43.947061,46903
461215,2018-04-04 17:35:45.131105,46903
461215,2018-04-04 17:35:46.399180,46903
461215,2018-04-04 17:35:47.643329,46903
461215,2018-04-04 17:35:48.851299,46903
461207,2018-04-04 17:35:48.879201,46903
461059,2018-04-04 17:35:48.886001,46903
461215,2018-04-04 17:35:49.987218,46903
461210,2018-04-04 17:35:51.164070,46903
461215,2018-04-04 17:35:51.171309,46903
461215,2018-04-04 17:35:52.451407,46903
461218,2018-04-04 17:35:53.714306,46903
461215,2018-04-04 17:35:53.731475,46903
461214,2018-04-04 17:35:53.735028,46903
461215,2018-04-04 17:35:55.011574,46903
461214,2018-04-04 17:35:55.015235,46903
461215,2018-04-04 17:35:56.279755,46903
461218,2018-04-04 17:35:57.518536,46903
461215,2018-04-04 17:35:57.535943,46903
461215,2018-04-04 17:35:58.768145,46903
461214,2018-04-04 17:35:58.771657,46903
461215,2018-04-04 17:35:59.952265,46903
461214,2018-04-04 17:35:59.955842,46903
461215,2018-04-04 17:36:01.220386,46903
461215,2018-04-04 17:36:02.476527,46903
461214,2018-04-04 17:36:02.480137,46903
461215,2018-04-04 17:36:03.708729,46903
461214,2018-04-04 17:36:03.712371,46903
461215,2018-04-04 17:36:04.892820,46903
461214,2018-04-04 17:36:04.896462,46903
461215,2018-04-04 17:36:06.172888,46903
461218,2018-04-04 17:36:07.435076,46903
461215,2018-04-04 17:36:07.452956,46903
461214,2018-04-04 17:36:07.456662,46903
461218,2018-04-04 17:36:08.703325,46903
461215,2018-04-04 17:36:08.721030,46903
461214,2018-04-04 17:36:08.724769,46903
461215,2018-04-04 17:36:09.965195,46903
461214,2018-04-04 17:36:09.968949,46903
461215,2018-04-04 17:36:11.161248,46903
461214,2018-04-04 17:36:11.165050,46903
461215,2018-04-04 17:36:12.273301,46903
461214,2018-04-04 17:36:12.277136,46903
461215,2018-04-04 17:36:13.409358,46903
461218,2018-04-04 17:36:14.563348,46903
461215,2018-04-04 17:36:14.581516,46903
461218,2018-04-04 17:36:15.807459,46903
461207,2018-04-04 17:36:17.063534,46903
461218,2018-04-04 17:36:18.139935,46903
461218,2018-04-04 17:36:19.288069,46903
461215,2018-04-04 17:36:20.502519,46903
461214,2018-04-04 17:36:21.606273,46903
